# NectarCam single-p.e. pulse shape (HG and LG).
# Table provided by Thomas Armstrong 2020-04-17.
#
# T     HG      LG
#[ns]   [arb.]  [arb.]
#
0.0	0.00000	0.000000
0.125	0.00000	0.000000
0.25	0.00000	0.000000
0.375	0.00000	0.000000
0.5	0.00000	0.000000
0.625	0.00000	0.000000
0.75	0.00000	0.000000
0.875	0.00000	0.000000
1.0	0.00000	0.000000
1.125	0.00000	0.000000
1.25	0.00000	0.000000
1.375	0.00000	0.000000
1.5	0.00000	0.000000
1.625	0.00000	0.000000
1.75	0.00000	0.000000
1.875	0.00000	0.000000
2.0	0.00000	0.000000
2.125	0.00000	0.000000
2.25	0.00000	0.000000
2.375	0.00000	0.000000
2.5	0.00000	0.000000
2.625	0.00000	0.000000
2.75	0.00000	0.000000
2.875	0.00000	0.000000
3.0	0.00000	0.000000
3.125	0.00000	0.000000
3.25	0.00000	0.000000
3.375	0.00000	0.000000
3.5	0.00000	0.000000
3.625	0.00000	0.000000
3.75	0.00000	0.000000
3.875	0.00000	0.000000
4.0	0.00000	0.000000
4.125	0.00000	0.000000
4.25	0.00000	0.000000
4.375	0.00000	0.000000
4.5	0.00000	0.000000
4.625	0.00000	0.000000
4.75	0.00000	0.000000
4.875	0.00000	0.000000
5.0	0.00000	0.000000
5.125	0.00000	0.000000
5.25	0.00000	0.000000
5.375	0.00000	0.000000
5.5	0.00000	0.000000
5.625	0.00000	0.000000
5.75	0.00000	0.000000
5.875	0.00000	0.000000
6.0	0.00000	0.000000
6.125	0.00000	0.000000
6.25	0.00000	0.000000
6.375	0.00000	0.000000
6.5	0.00000	0.000000
6.625	0.00000	0.000000
6.75	0.00000	0.000000
6.875	0.00000	0.000000
7.0	0.00000	0.000000
7.125	0.00000	0.000000
7.25	0.00000	0.000000
7.375	0.00000	0.000000
7.5	0.00000	0.000000
7.625	0.00000	0.000000
7.75	0.00000	0.000000
7.875	0.00000	0.000000
8.0	0.00000	0.000000
8.125	0.00000	0.000000
8.25	0.00000	0.000000
8.375	0.00000	0.000000
8.5	0.00000	0.000000
8.625	0.00000	0.000000
8.75	0.00000	0.000000
8.875	0.00000	0.000000
9.0	0.00000	0.000000
9.125	0.00000	0.000000
9.25	0.00000	0.000000
9.375	0.00000	0.000000
9.5	0.00000	0.000000
9.625	0.00000	0.000000
9.75	0.00000	0.000000
9.875	0.00000	0.000000
10.0	0.00000	0.000000
10.12	0.00000	0.000000
10.25	0.00000	0.000000
10.38	0.00000	0.000000
10.5	0.00000	0.000000
10.62	0.00000	0.000000
10.75	0.00000	0.000000
10.88	0.00000	0.000000
11.0	0.00000	0.000000
11.12	0.00000	0.000000
11.25	0.00000	0.000000
11.38	0.00000	0.000000
11.5	0.00000	0.000000
11.62	0.00000	0.000000
11.75	0.00000	0.000000
11.88	0.00000	0.000000
12.0	0.00000	0.000000
12.12	0.00000	0.000000
12.25	0.00000	0.000000
12.38	0.00000	0.000000
12.5	0.00000	0.000000
12.62	0.00000	0.000000
12.75	0.00000	0.000000
12.88	0.00000	0.000000
13.0	0.00000	0.000000
13.12	0.00000	0.000000
13.25	0.00000	0.000000
13.38	0.00000	0.000000
13.5	0.00000	0.000000
13.62	0.00000	0.000000
13.75	0.00000	0.000000
13.88	0.00000	0.000000
14.0	0.00000	0.000000
14.12	0.00000	0.000000
14.25	0.00000	0.000000
14.38	0.00000	0.000000
14.5	0.00000	0.000000
14.62	0.00000	0.000000
14.75	0.00000	0.000000
14.88	0.00000	0.000000
15.0	0.00000	0.000000
15.12	0.00000	0.000000
15.25	0.00000	0.000000
15.38	0.00000	0.000000
15.5	0.00000	0.000000
15.62	0.00000	0.000000
15.75	0.00000	0.000000
15.88	0.00000	0.000000
16.0	0.00000	0.000000
16.12	0.00000	0.000000
16.25	0.00000	0.000000
16.38	0.00000	0.000000
16.5	0.00000	0.000000
16.62	0.00000	0.000000
16.75	0.00000	0.000000
16.88	0.00000	0.000000
17.0	0.00000	0.000000
17.12	0.00000	0.000000
17.25	0.00000	0.000000
17.38	0.00000	0.000000
17.5	0.00000	0.000000
17.62	0.00000	0.000000
17.75	0.00000	0.000000
17.88	0.00000	0.000000
18.0	0.00000	0.000000
18.12	0.00000	0.000000
18.25	0.00000	0.000000
18.38	0.00000	0.000000
18.5	0.00000	0.000000
18.62	0.00000	0.000000
18.75	0.00000	0.000000
18.88	0.00000	0.000000
19.0	0.00000	0.000000
19.12	0.00000	0.000000
19.25	0.00000	0.000000
19.38	0.00000	0.000000
19.5	0.00000	0.000000
19.62	0.00000	0.000000
19.75	0.00000	0.000000
19.88	0.00000	0.000000
20.0	0.00000	0.000000
20.12	0.00000	0.000000
20.25	0.00000	0.000000
20.38	0.00000	0.000000
20.5	0.00000	0.000000
20.62	0.00000	0.000000
20.75	0.00000	0.000000
20.88	0.00000	0.000000
21.0	0.00000	0.000000
21.12	0.00000	0.000000
21.25	0.00000	0.000000
21.38	0.00000	0.000000
21.5	0.00000	0.000000
21.62	0.00000	0.000000
21.75	0.00000	0.000000
21.88	0.00000	0.000000
22.0	0.00000	0.000000
22.12	0.00000	0.000000
22.25	0.00000	0.000000
22.38	0.00000	0.000000
22.5	0.00000	0.000000
22.62	0.00000	0.000000
22.75	0.00000	0.000000
22.88	0.00000	0.000000
23.0	0.00000	0.000000
23.12	0.00000	0.000000
23.25	0.00000	0.000000
23.38	0.00000	0.000000
23.5	0.00000	0.000000
23.62	0.00000	0.000000
23.75	0.00000	0.000000
23.88	0.00000	0.000000
24.0	0.00000	0.000000
24.12	0.00000	0.000000
24.25	0.00000	0.000000
24.38	0.00000	0.000000
24.5	0.00000	0.000000
24.62	0.00000	0.000000
24.75	0.00000	0.000000
24.88	0.00000	0.000000
25.0	0.01323	0.000945
25.12	0.01652	0.001180
25.25	0.02066	0.001476
25.38	0.02583	0.001845
25.5	0.03229	0.002306
25.62	0.04035	0.002882
25.75	0.05044	0.003603
25.88	0.06305	0.004504
26.0	0.07881	0.005630
26.12	0.09852	0.007037
26.25	0.12315	0.008797
26.38	0.15394	0.010996
26.5	0.19243	0.013745
26.62	0.24053	0.017181
26.75	0.30067	0.021476
26.88	0.37583	0.026845
27.0	0.46979	0.033557
27.12	0.58724	0.041945
27.25	0.73405	0.052432
27.38	0.91756	0.065540
27.5	1.14696	0.081925
27.62	1.56246	0.111604
27.75	2.06174	0.147267
27.88	2.64590	0.188993
28.0	3.32230	0.237307
28.12	4.10312	0.293080
28.25	4.99478	0.356770
28.38	5.97920	0.427085
28.5	7.06180	0.504415
28.62	8.23572	0.588266
28.75	9.48051	0.677179
28.88	10.78561	0.770401
29.0	12.11938	0.865670
29.12	13.45057	0.960755
29.25	14.74553	1.053252
29.38	15.96443	1.140316
29.5	17.06612	1.219009
29.62	18.01085	1.286489
29.75	18.76315	1.340225
29.88	19.28228	1.377306
30.0	19.55673	1.396909
30.12	19.55174	1.396553
30.25	19.25085	1.375061
30.38	18.69581	1.335415
30.5	17.88168	1.277263
30.62	16.82515	1.201797
30.75	15.56937	1.112098
30.88	14.14772	1.010552
31.0	12.60618	0.900441
31.12	10.99483	0.785345
31.25	9.36871	0.669194
31.38	7.78940	0.556386
31.5	6.30734	0.450524
31.62	4.96313	0.354510
31.75	3.79054	0.270753
31.88	2.81900	0.201357
32.0	2.06547	0.147534
32.12	1.55298	0.110927
32.25	1.28387	0.091705
32.38	1.20213	0.085866
32.5	1.29757	0.092684
32.62	1.55108	0.110791
32.75	1.91018	0.136441
32.88	2.34524	0.167517
33.0	2.80898	0.200642
33.12	3.26191	0.232993
33.25	3.67210	0.262293
33.38	4.01680	0.286914
33.5	4.26795	0.304853
33.62	4.40330	0.314522
33.75	4.42675	0.316196
33.88	4.33794	0.309853
34.0	4.14738	0.296242
34.12	3.85111	0.275079
34.25	3.45709	0.246935
34.38	3.01083	0.215059
34.5	2.53129	0.180806
34.62	2.03917	0.145655
34.75	1.56166	0.111547
34.88	1.11181	0.079415
35.0	0.70695	0.050497
35.12	0.37250	0.026607
35.25	0.12335	0.008811
35.38	-0.05605	-0.004003
35.5	-0.15746	-0.011247
35.62	-0.18092	-0.012923
35.75	-0.14661	-0.010472
35.88	-0.06238	-0.004456
36.0	0.05964	0.004260
36.12	0.20807	0.014862
36.25	0.36587	0.026133
36.38	0.51508	0.036792
36.5	0.64558	0.046113
36.62	0.74968	0.053549
36.75	0.82205	0.058718
36.88	0.85561	0.061115
37.0	0.84452	0.060323
37.12	0.78729	0.056235
37.25	0.68741	0.049101
37.38	0.56136	0.040097
37.5	0.40603	0.029002
37.62	0.22301	0.015929
37.75	0.03508	0.002506
37.88	-0.14281	-0.010201
